joinkey,length,sex,gear,month,quarter
23g053pw,76,1,61,3,1
23g053pw,84,2,61,3,1
23g053pw,70,1,61,3,1
23g053pw,63,1,61,3,1
23g053pw,68,1,61,3,1
23g053pw,60,2,61,3,1
23g053pw,72,2,61,3,1
23g053pw,71,1,61,3,1
23g053pw,69,1,61,3,1
23g053pw,85,9,61,3,1
23g053pw,67,9,61,3,1
23g053pw,72,9,61,3,1
23g053pw,69,9,61,3,1
23g053pw,66,9,61,3,1
23g053pw,90,9,61,3,1
23g053pw,56,9,61,3,1
23g053pw,76,9,61,3,1
23g053pw,78,9,61,3,1
23g053pw,67,9,61,3,1
23g053pw,74,9,61,3,1
23g053pw,69,9,61,3,1
23g053pw,69,9,61,3,1
23g053pw,65,9,61,3,1
23g053pw,52,9,61,3,1
23g053pw,73,9,61,3,1
23g053pw,67,9,61,3,1
23g053pw,84,9,61,3,1
23g053pw,70,9,61,3,1
23g053pw,64,9,61,3,1
23g053pw,69,9,61,3,1
23g053pw,64,9,61,3,1
23g053pw,70,9,61,3,1
23g053pw,73,9,61,3,1
23g053pw,63,9,61,3,1
23g054pw,67,2,26,3,1
23g054pw,77,2,26,3,1
23g054pw,72,1,26,3,1
23g054pw,54,2,26,3,1
23g054pw,59,2,26,3,1
23g054pw,62,2,26,3,1
23g054pw,60,1,26,3,1
23g054pw,84,2,26,3,1
23g054pw,71,2,26,3,1
23g054pw,68,2,26,3,1
23g054pw,66,1,26,3,1
23g054pw,59,1,26,3,1
23g054pw,73,2,26,3,1
23g054pw,55,1,26,3,1
23g054pw,56,1,26,3,1
23g054pw,71,1,26,3,1
23g054pw,66,2,26,3,1
23g054pw,67,1,26,3,1
23g054pw,65,1,26,3,1
23g054pw,72,2,26,3,1
23g054pw,71,2,26,3,1
23g054pw,57,1,26,3,1
23g054pw,66,2,26,3,1
23g054pw,78,1,26,3,1
23g054pw,62,1,26,3,1
23g054pw,76,9,26,3,1
23g054pw,66,9,26,3,1
23g054pw,65,9,26,3,1
23g054pw,82,9,26,3,1
23g054pw,57,9,26,3,1
23g054pw,61,9,26,3,1
23g054pw,66,9,26,3,1
23g054pw,66,9,26,3,1
23g054pw,59,9,26,3,1
23g054pw,59,9,26,3,1
23g054pw,63,9,26,3,1
23g054pw,68,9,26,3,1
23g054pw,62,9,26,3,1
23g054pw,65,9,26,3,1
23g054pw,66,9,26,3,1
23g054pw,68,9,26,3,1
23g054pw,66,9,26,3,1
23g054pw,65,9,26,3,1
23g054pw,67,9,26,3,1
23g054pw,79,9,26,3,1
23g054pw,61,9,26,3,1
23g054pw,71,9,26,3,1
23g054pw,63,9,26,3,1
23g054pw,70,9,26,3,1
23g054pw,70,9,26,3,1
23g055pw,72,2,61,3,1
23g055pw,58,1,61,3,1
23g055pw,67,1,61,3,1
23g055pw,58,1,61,3,1
23g055pw,65,2,61,3,1
23g055pw,58,1,61,3,1
23g055pw,86,2,61,3,1
23g055pw,70,2,61,3,1
23g055pw,67,2,61,3,1
23g055pw,69,2,61,3,1
23g055pw,69,2,61,3,1
23g055pw,56,2,61,3,1
23g055pw,60,1,61,3,1
23g055pw,51,1,61,3,1
23g055pw,65,1,61,3,1
23g055pw,64,2,61,3,1
23g055pw,49,1,61,3,1
23g055pw,83,2,61,3,1
23g055pw,68,1,61,3,1
23g055pw,56,1,61,3,1
23g055pw,67,2,61,3,1
23g055pw,66,2,61,3,1
23g055pw,68,1,61,3,1
23g055pw,62,2,61,3,1
23g055pw,66,2,61,3,1
23g055pw,67,9,61,3,1
23g055pw,56,9,61,3,1
23g055pw,53,9,61,3,1
23g055pw,68,9,61,3,1
23g055pw,49,9,61,3,1
23g055pw,50,9,61,3,1
23g055pw,65,9,61,3,1
23g055pw,77,9,61,3,1
23g055pw,56,9,61,3,1
23g055pw,52,9,61,3,1
23g055pw,72,9,61,3,1
23g055pw,72,9,61,3,1
23g055pw,60,9,61,3,1
23g055pw,68,9,61,3,1
23g055pw,63,9,61,3,1
23g055pw,69,9,61,3,1
23g055pw,68,9,61,3,1
23g055pw,67,9,61,3,1
23g055pw,64,9,61,3,1
23g055pw,57,9,61,3,1
23g055pw,58,9,61,3,1
23g055pw,59,9,61,3,1
23g055pw,74,9,61,3,1
23g055pw,66,9,61,3,1
23g055pw,56,9,61,3,1
23g056pw,66,2,91,3,1
23g056pw,71,2,91,3,1
23g056pw,77,2,91,3,1
23g056pw,64,2,91,3,1
23g056pw,64,2,91,3,1
23g056pw,59,1,91,3,1
23g056pw,77,1,91,3,1
23g056pw,89,2,91,3,1
23g056pw,76,1,91,3,1
23g056pw,72,2,91,3,1
23g056pw,79,2,91,3,1
23g056pw,67,2,91,3,1
23g056pw,72,2,91,3,1
23g056pw,66,1,91,3,1
23g056pw,57,1,91,3,1
23g056pw,72,2,91,3,1
23g056pw,71,2,91,3,1
23g056pw,65,2,91,3,1
23g056pw,56,1,91,3,1
23g056pw,69,2,91,3,1
23g056pw,64,1,91,3,1
23g056pw,84,2,91,3,1
23g056pw,61,1,91,3,1
23g056pw,62,2,91,3,1
23g056pw,64,1,91,3,1
23g056pw,59,9,91,3,1
23g056pw,67,9,91,3,1
23g056pw,63,9,91,3,1
23g056pw,60,9,91,3,1
23g056pw,64,9,91,3,1
23g056pw,70,9,91,3,1
23g056pw,56,9,91,3,1
23g056pw,64,9,91,3,1
23g056pw,67,9,91,3,1
23g056pw,66,9,91,3,1
23g056pw,68,9,91,3,1
23g056pw,64,9,91,3,1
23g056pw,64,9,91,3,1
23g056pw,69,9,91,3,1
23g056pw,55,9,91,3,1
23g056pw,62,9,91,3,1
23g056pw,69,9,91,3,1
23g056pw,69,9,91,3,1
23g056pw,79,9,91,3,1
23g056pw,69,9,91,3,1
23g056pw,73,9,91,3,1
23g056pw,66,9,91,3,1
23g056pw,75,9,91,3,1
23g056pw,65,9,91,3,1
23g056pw,64,9,91,3,1
23g057pw,65,1,91,3,1
23g057pw,65,2,91,3,1
23g057pw,84,2,91,3,1
23g057pw,71,1,91,3,1
23g057pw,66,1,91,3,1
23g057pw,66,1,91,3,1
23g057pw,71,2,91,3,1
23g057pw,79,2,91,3,1
23g057pw,67,1,91,3,1
23g057pw,75,2,91,3,1
23g057pw,62,1,91,3,1
23g057pw,73,1,91,3,1
23g057pw,69,2,91,3,1
23g057pw,67,1,91,3,1
23g057pw,69,1,91,3,1
23g057pw,48,1,91,3,1
23g057pw,72,1,91,3,1
23g057pw,64,2,91,3,1
23g057pw,71,1,91,3,1
23g057pw,62,1,91,3,1
23g057pw,76,2,91,3,1
23g057pw,70,2,91,3,1
23g057pw,68,2,91,3,1
23g057pw,62,1,91,3,1
23g057pw,70,1,91,3,1
23g057pw,78,9,91,3,1
23g057pw,50,9,91,3,1
23g057pw,65,9,91,3,1
23g057pw,62,9,91,3,1
23g057pw,63,9,91,3,1
23g057pw,53,9,91,3,1
23g057pw,60,9,91,3,1
23g057pw,64,9,91,3,1
23g057pw,71,9,91,3,1
23g057pw,73,9,91,3,1
23g057pw,67,9,91,3,1
23g057pw,66,9,91,3,1
23g057pw,70,9,91,3,1
23g057pw,64,9,91,3,1
23g057pw,53,9,91,3,1
23g057pw,76,9,91,3,1
23g057pw,69,9,91,3,1
23g057pw,64,9,91,3,1
23g057pw,69,9,91,3,1
23g057pw,73,9,91,3,1
23g057pw,63,9,91,3,1
23g057pw,69,9,91,3,1
23g057pw,61,9,91,3,1
23g057pw,62,9,91,3,1
23g057pw,89,9,91,3,1
23g058pw,69,2,91,3,1
23g058pw,80,2,91,3,1
23g058pw,69,1,91,3,1
23g058pw,65,1,91,3,1
23g058pw,63,1,91,3,1
23g058pw,63,1,91,3,1
23g058pw,79,1,91,3,1
23g058pw,70,2,91,3,1
23g058pw,63,2,91,3,1
23g058pw,69,1,91,3,1
23g058pw,67,2,91,3,1
23g058pw,74,2,91,3,1
23g058pw,66,2,91,3,1
23g058pw,72,2,91,3,1
23g058pw,75,1,91,3,1
23g058pw,65,2,91,3,1
23g058pw,60,1,91,3,1
23g058pw,66,2,91,3,1
23g058pw,70,1,91,3,1
23g058pw,82,2,91,3,1
23g058pw,52,1,91,3,1
23g058pw,90,2,91,3,1
23g058pw,76,1,91,3,1
23g058pw,78,2,91,3,1
23g058pw,82,2,91,3,1
23g058pw,71,9,91,3,1
23g058pw,69,9,91,3,1
23g058pw,70,9,91,3,1
23g058pw,74,9,91,3,1
23g058pw,67,9,91,3,1
23g058pw,61,9,91,3,1
23g058pw,73,9,91,3,1
23g058pw,72,9,91,3,1
23g058pw,52,9,91,3,1
23g058pw,74,9,91,3,1
23g058pw,81,9,91,3,1
23g058pw,64,9,91,3,1
23g058pw,69,9,91,3,1
23g058pw,74,9,91,3,1
23g058pw,64,9,91,3,1
23g058pw,74,9,91,3,1
23g058pw,69,9,91,3,1
23g058pw,73,9,91,3,1
23g058pw,74,9,91,3,1
23g058pw,66,9,91,3,1
23g058pw,76,9,91,3,1
23g058pw,75,9,91,3,1
23g058pw,79,9,91,3,1
23g058pw,77,9,91,3,1
23g058pw,79,9,91,3,1
23g059pw,61,2,91,3,1
23g059pw,72,1,91,3,1
23g059pw,66,2,91,3,1
23g059pw,66,1,91,3,1
23g059pw,55,2,91,3,1
23g059pw,66,1,91,3,1
23g059pw,66,1,91,3,1
23g059pw,70,2,91,3,1
23g059pw,62,2,91,3,1
23g059pw,55,1,91,3,1
23g059pw,66,1,91,3,1
23g059pw,70,2,91,3,1
23g059pw,81,2,91,3,1
23g059pw,66,2,91,3,1
23g059pw,55,1,91,3,1
23g059pw,64,1,91,3,1
23g059pw,84,1,91,3,1
23g059pw,74,2,91,3,1
23g059pw,61,1,91,3,1
23g059pw,65,1,91,3,1
23g059pw,68,2,91,3,1
23g059pw,58,1,91,3,1
23g059pw,64,2,91,3,1
23g059pw,67,1,91,3,1
23g059pw,60,2,91,3,1
23g059pw,75,9,91,3,1
23g059pw,71,9,91,3,1
23g059pw,50,9,91,3,1
23g059pw,82,9,91,3,1
23g059pw,70,9,91,3,1
23g059pw,67,9,91,3,1
23g059pw,66,9,91,3,1
23g059pw,68,9,91,3,1
23g059pw,73,9,91,3,1
23g059pw,74,9,91,3,1
23g059pw,67,9,91,3,1
23g059pw,73,9,91,3,1
23g059pw,73,9,91,3,1
23g059pw,68,9,91,3,1
23g059pw,69,9,91,3,1
23g059pw,67,9,91,3,1
23g059pw,69,9,91,3,1
23g059pw,81,9,91,3,1
23g059pw,72,9,91,3,1
23g059pw,65,9,91,3,1
23g059pw,69,9,91,3,1
23g059pw,63,9,91,3,1
23g059pw,56,9,91,3,1
23g059pw,77,9,91,3,1
23g059pw,65,9,91,3,1
23g060pw,70,2,91,3,1
23g060pw,74,1,91,3,1
23g060pw,79,1,91,3,1
23g060pw,58,1,91,3,1
23g060pw,66,1,91,3,1
23g060pw,70,1,91,3,1
23g060pw,62,1,91,3,1
23g060pw,57,1,91,3,1
23g060pw,71,1,91,3,1
23g060pw,83,1,91,3,1
23g060pw,64,1,91,3,1
23g060pw,67,1,91,3,1
23g060pw,59,1,91,3,1
23g060pw,53,1,91,3,1
23g060pw,64,1,91,3,1
23g060pw,68,2,91,3,1
23g060pw,66,1,91,3,1
23g060pw,62,1,91,3,1
23g060pw,75,1,91,3,1
23g060pw,69,2,91,3,1
23g060pw,69,1,91,3,1
23g060pw,72,1,91,3,1
23g060pw,80,1,91,3,1
23g060pw,63,1,91,3,1
23g060pw,73,1,91,3,1
23g060pw,72,9,91,3,1
23g060pw,55,9,91,3,1
23g060pw,68,9,91,3,1
23g060pw,64,9,91,3,1
23g060pw,67,9,91,3,1
23g060pw,68,9,91,3,1
23g060pw,52,9,91,3,1
23g060pw,76,9,91,3,1
23g060pw,67,9,91,3,1
23g060pw,60,9,91,3,1
23g060pw,72,9,91,3,1
23g060pw,64,9,91,3,1
23g060pw,68,9,91,3,1
23g060pw,73,9,91,3,1
23g060pw,64,9,91,3,1
23g060pw,60,9,91,3,1
23g060pw,63,9,91,3,1
23g060pw,66,9,91,3,1
23g060pw,66,9,91,3,1
23g060pw,74,9,91,3,1
23g060pw,63,9,91,3,1
23g060pw,62,9,91,3,1
23g060pw,70,9,91,3,1
23g060pw,75,9,91,3,1
23g060pw,56,9,91,3,1
23g061pw,68,1,91,4,2
23g061pw,76,2,91,4,2
23g061pw,69,1,91,4,2
23g061pw,64,1,91,4,2
23g061pw,68,1,91,4,2
23g061pw,62,1,91,4,2
23g061pw,71,1,91,4,2
23g061pw,57,1,91,4,2
23g061pw,75,1,91,4,2
23g061pw,70,1,91,4,2
23g061pw,63,1,91,4,2
23g061pw,65,2,91,4,2
23g061pw,73,1,91,4,2
23g061pw,59,2,91,4,2
23g061pw,75,2,91,4,2
23g061pw,56,1,91,4,2
23g061pw,69,2,91,4,2
23g061pw,71,2,91,4,2
23g061pw,74,1,91,4,2
23g061pw,62,1,91,4,2
23g061pw,66,1,91,4,2
23g061pw,74,2,91,4,2
23g061pw,66,1,91,4,2
23g061pw,59,1,91,4,2
23g061pw,67,1,91,4,2
23g061pw,87,9,91,4,2
23g061pw,66,9,91,4,2
23g061pw,66,9,91,4,2
23g061pw,75,9,91,4,2
23g061pw,66,9,91,4,2
23g061pw,72,9,91,4,2
23g061pw,69,9,91,4,2
23g061pw,70,9,91,4,2
23g061pw,62,9,91,4,2
23g061pw,62,9,91,4,2
23g061pw,63,9,91,4,2
23g061pw,62,9,91,4,2
23g061pw,67,9,91,4,2
23g061pw,61,9,91,4,2
23g061pw,60,9,91,4,2
23g061pw,74,9,91,4,2
23g061pw,65,9,91,4,2
23g061pw,66,9,91,4,2
23g061pw,71,9,91,4,2
23g061pw,65,9,91,4,2
23g061pw,83,9,91,4,2
23g061pw,64,9,91,4,2
23g061pw,81,9,91,4,2
23g061pw,71,9,91,4,2
23g061pw,79,9,91,4,2
23g062pw,59,1,91,4,2
23g062pw,69,1,91,4,2
23g062pw,76,1,91,4,2
23g062pw,70,1,91,4,2
23g062pw,65,2,91,4,2
23g062pw,80,1,91,4,2
23g062pw,63,1,91,4,2
23g062pw,74,1,91,4,2
23g062pw,68,2,91,4,2
23g062pw,69,1,91,4,2
23g062pw,72,1,91,4,2
23g062pw,64,2,91,4,2
23g062pw,64,1,91,4,2
23g062pw,77,1,91,4,2
23g062pw,67,1,91,4,2
23g062pw,67,2,91,4,2
23g062pw,71,1,91,4,2
23g062pw,65,1,91,4,2
23g062pw,62,1,91,4,2
23g062pw,67,1,91,4,2
23g062pw,57,1,91,4,2
23g062pw,60,1,91,4,2
23g062pw,68,1,91,4,2
23g062pw,69,1,91,4,2
23g062pw,76,1,91,4,2
23g062pw,65,9,91,4,2
23g062pw,69,9,91,4,2
23g062pw,58,9,91,4,2
23g062pw,58,9,91,4,2
23g062pw,76,9,91,4,2
23g062pw,69,9,91,4,2
23g062pw,67,9,91,4,2
23g062pw,61,9,91,4,2
23g062pw,61,9,91,4,2
23g062pw,74,9,91,4,2
23g062pw,85,9,91,4,2
23g062pw,77,9,91,4,2
23g062pw,65,9,91,4,2
23g062pw,53,9,91,4,2
23g062pw,69,9,91,4,2
23g062pw,71,9,91,4,2
23g062pw,66,9,91,4,2
23g062pw,65,9,91,4,2
23g062pw,69,9,91,4,2
23g062pw,72,9,91,4,2
23g062pw,68,9,91,4,2
23g062pw,70,9,91,4,2
23g062pw,61,9,91,4,2
23g062pw,52,9,91,4,2
23g062pw,65,9,91,4,2
23g063pw,67,1,91,4,2
23g063pw,64,1,91,4,2
23g063pw,68,2,91,4,2
23g063pw,65,2,91,4,2
23g063pw,70,1,91,4,2
23g063pw,75,1,91,4,2
23g063pw,73,1,91,4,2
23g063pw,70,1,91,4,2
23g063pw,62,1,91,4,2
23g063pw,74,2,91,4,2
23g063pw,70,1,91,4,2
23g063pw,69,2,91,4,2
23g063pw,69,2,91,4,2
23g063pw,63,1,91,4,2
23g063pw,73,2,91,4,2
23g063pw,54,1,91,4,2
23g063pw,71,1,91,4,2
23g063pw,62,1,91,4,2
23g063pw,66,1,91,4,2
23g063pw,61,2,91,4,2
23g063pw,70,1,91,4,2
23g063pw,65,1,91,4,2
23g063pw,58,1,91,4,2
23g063pw,77,2,91,4,2
23g063pw,59,1,91,4,2
23g063pw,52,9,91,4,2
23g063pw,62,9,91,4,2
23g063pw,68,9,91,4,2
23g063pw,50,9,91,4,2
23g063pw,61,9,91,4,2
23g063pw,69,9,91,4,2
23g063pw,68,9,91,4,2
23g063pw,64,9,91,4,2
23g063pw,61,9,91,4,2
23g063pw,51,9,91,4,2
23g063pw,56,9,91,4,2
23g063pw,58,9,91,4,2
23g063pw,69,9,91,4,2
23g063pw,66,9,91,4,2
23g063pw,62,9,91,4,2
23g063pw,64,9,91,4,2
23g063pw,64,9,91,4,2
23g063pw,69,9,91,4,2
23g063pw,67,9,91,4,2
23g063pw,69,9,91,4,2
23g063pw,62,9,91,4,2
23g063pw,65,9,91,4,2
23g063pw,70,9,91,4,2
23g063pw,63,9,91,4,2
23g063pw,78,9,91,4,2
23g064pw,79,1,91,4,2
23g064pw,85,2,91,4,2
23g064pw,61,1,91,4,2
23g064pw,76,1,91,4,2
23g064pw,79,1,91,4,2
23g064pw,82,2,91,4,2
23g064pw,63,1,91,4,2
23g064pw,74,1,91,4,2
23g064pw,79,1,91,4,2
23g064pw,76,2,91,4,2
23g064pw,67,1,91,4,2
23g064pw,76,1,91,4,2
23g064pw,78,1,91,4,2
23g064pw,69,2,91,4,2
23g064pw,66,1,91,4,2
23g064pw,75,1,91,4,2
23g064pw,70,2,91,4,2
23g064pw,79,1,91,4,2
23g064pw,63,1,91,4,2
23g064pw,70,1,91,4,2
23g064pw,75,1,91,4,2
23g064pw,75,1,91,4,2
23g064pw,79,2,91,4,2
23g064pw,66,1,91,4,2
23g064pw,73,1,91,4,2
23g064pw,82,9,91,4,2
23g064pw,81,9,91,4,2
23g064pw,71,9,91,4,2
23g064pw,68,9,91,4,2
23g064pw,67,9,91,4,2
23g064pw,76,9,91,4,2
23g064pw,65,9,91,4,2
23g064pw,74,9,91,4,2
23g064pw,69,9,91,4,2
23g064pw,72,9,91,4,2
23g064pw,81,9,91,4,2
23g064pw,82,9,91,4,2
23g064pw,81,9,91,4,2
23g064pw,73,9,91,4,2
23g064pw,70,9,91,4,2
23g064pw,83,9,91,4,2
23g064pw,87,9,91,4,2
23g064pw,71,9,91,4,2
23g064pw,74,9,91,4,2
23g064pw,69,9,91,4,2
23g064pw,74,9,91,4,2
23g064pw,70,9,91,4,2
23g064pw,69,9,91,4,2
23g064pw,76,9,91,4,2
23g064pw,67,9,91,4,2
23g065pw,65,1,91,4,2
23g065pw,73,1,91,4,2
23g065pw,68,1,91,4,2
23g065pw,65,1,91,4,2
23g065pw,64,1,91,4,2
23g065pw,73,2,91,4,2
23g065pw,59,1,91,4,2
23g065pw,55,2,91,4,2
23g065pw,65,1,91,4,2
23g065pw,66,1,91,4,2
23g065pw,62,1,91,4,2
23g065pw,68,2,91,4,2
23g065pw,73,1,91,4,2
23g065pw,62,1,91,4,2
23g065pw,69,1,91,4,2
23g065pw,65,1,91,4,2
23g065pw,65,1,91,4,2
23g065pw,77,1,91,4,2
23g065pw,65,2,91,4,2
23g065pw,53,1,91,4,2
23g065pw,67,2,91,4,2
23g065pw,71,1,91,4,2
23g065pw,70,1,91,4,2
23g065pw,45,1,91,4,2
23g065pw,76,1,91,4,2
23g065pw,62,9,91,4,2
23g065pw,62,9,91,4,2
23g065pw,65,9,91,4,2
23g065pw,57,9,91,4,2
23g065pw,80,9,91,4,2
23g065pw,72,9,91,4,2
23g065pw,66,9,91,4,2
23g065pw,72,9,91,4,2
23g065pw,75,9,91,4,2
23g065pw,67,9,91,4,2
23g065pw,61,9,91,4,2
23g065pw,69,9,91,4,2
23g065pw,60,9,91,4,2
23g065pw,58,9,91,4,2
23g065pw,51,9,91,4,2
23g065pw,66,9,91,4,2
23g065pw,67,9,91,4,2
23g065pw,68,9,91,4,2
23g065pw,68,9,91,4,2
23g065pw,74,9,91,4,2
23g065pw,72,9,91,4,2
23g065pw,51,9,91,4,2
23g065pw,57,9,91,4,2
23g065pw,71,9,91,4,2
23g065pw,63,9,91,4,2
23g066pw,67,1,26,4,2
23g066pw,63,1,26,4,2
23g066pw,77,1,26,4,2
23g066pw,63,1,26,4,2
23g066pw,63,1,26,4,2
23g066pw,65,2,26,4,2
23g066pw,71,1,26,4,2
23g066pw,64,2,26,4,2
23g066pw,68,1,26,4,2
23g066pw,78,2,26,4,2
23g066pw,73,2,26,4,2
23g066pw,68,1,26,4,2
23g066pw,72,2,26,4,2
23g066pw,73,1,26,4,2
23g066pw,69,1,26,4,2
23g066pw,74,1,26,4,2
23g066pw,68,1,26,4,2
23g066pw,76,1,26,4,2
23g066pw,59,1,26,4,2
23g066pw,78,1,26,4,2
23g066pw,54,1,26,4,2
23g066pw,71,1,26,4,2
23g066pw,61,1,26,4,2
23g066pw,64,1,26,4,2
23g066pw,67,1,26,4,2
23g066pw,73,9,26,4,2
23g066pw,84,9,26,4,2
23g066pw,65,9,26,4,2
23g066pw,72,9,26,4,2
23g066pw,65,9,26,4,2
23g066pw,69,9,26,4,2
23g066pw,60,9,26,4,2
23g066pw,65,9,26,4,2
23g066pw,62,9,26,4,2
23g066pw,67,9,26,4,2
23g066pw,59,9,26,4,2
23g066pw,61,9,26,4,2
23g066pw,71,9,26,4,2
23g066pw,77,9,26,4,2
23g066pw,79,9,26,4,2
23g066pw,61,9,26,4,2
23g066pw,68,9,26,4,2
23g066pw,64,9,26,4,2
23g066pw,67,9,26,4,2
23g066pw,65,9,26,4,2
23g066pw,68,9,26,4,2
23g066pw,60,9,26,4,2
23g066pw,66,9,26,4,2
23g066pw,67,9,26,4,2
23g066pw,62,9,26,4,2
